Mod:Item:MetaData, Localized Name
gregtech:gt.meta.dustSmall:9178, oredict.dustSmallSiltstone.name
gregtech:gt.meta.dustSmall:9179, oredict.dustSmallRhyolite.name
gregtech:gt.meta.dustSmall:9180, oredict.dustSmallQuartzite.name
gregtech:gt.meta.dustSmall:9181, oredict.dustSmallMigmatite.name
gregtech:gt.meta.dustSmall:9182, oredict.dustSmallEpidote.name
gregtech:gt.meta.dustSmall:9183, oredict.dustSmallEmery.name
gregtech:gt.meta.dustSmall:9184, oredict.dustSmallBlueschist.name
gregtech:gt.meta.dustSmall:9185, oredict.dustSmallBluestone.name
gregtech:gt.meta.dustSmall:9186, oredict.dustSmallChert.name
gregtech:gt.meta.dustSmall:9187, oredict.dustSmallDacite.name
gregtech:gt.meta.dustSmall:9188, oredict.dustSmallAndesite.name
gregtech:gt.meta.dustSmall:9189, oredict.dustSmallLimestone.name
gregtech:gt.meta.dustSmall:9190, oredict.dustSmallShale.name
gregtech:gt.meta.dustSmall:9191, oredict.dustSmallEclogite.name
gregtech:gt.meta.dustSmall:9192, oredict.dustSmallRutile.name
gregtech:gt.meta.dustSmall:9193, oredict.dustSmallStolzite.name
gregtech:gt.meta.dustSmall:9194, oredict.dustSmallFerberite.name
gregtech:gt.meta.dustSmall:9195, oredict.dustSmallHuebnerite.name
gregtech:gt.meta.dustSmall:9196, oredict.dustSmallRussellite.name
gregtech:gt.meta.dustSmall:9197, oredict.dustSmallPinalite.name
gregtech:gt.meta.dustSmall:9198, oredict.dustSmallDiduraniumTrioxide.name
gregtech:gt.meta.dustSmall:9199, oredict.dustSmallDuraniumHexafluoride.name
gregtech:gt.meta.dustSmall:9200, oredict.dustSmallDuraniumHexachloride.name
gregtech:gt.meta.dustSmall:9201, oredict.dustSmallDuraniumHexabromide.name
gregtech:gt.meta.dustSmall:9202, oredict.dustSmallDuraniumHexaiodide.name
gregtech:gt.meta.dustSmall:9203, oredict.dustSmallDuraniumHexaastatide.name
gregtech:gt.meta.dustSmall:9204, oredict.dustSmallTritaniumDioxide.name
gregtech:gt.meta.dustSmall:9205, oredict.dustSmallTritaniumHexafluoride.name
gregtech:gt.meta.dustSmall:9206, oredict.dustSmallTritaniumHexachloride.name
gregtech:gt.meta.dustSmall:9207, oredict.dustSmallTritaniumHexabromide.name
gregtech:gt.meta.dustSmall:9208, oredict.dustSmallTritaniumHexaiodide.name
gregtech:gt.meta.dustSmall:9209, oredict.dustSmallTritaniumHexaastatide.name
gregtech:gt.meta.dustSmall:9210, oredict.dustSmallBromargyrite.name
gregtech:gt.meta.dustSmall:9211, oredict.dustSmallSmithsonite.name
gregtech:gt.meta.dustSmall:9212, oredict.dustSmallSperrylite.name
gregtech:gt.meta.dustSmall:9213, oredict.dustSmallKesterite.name
gregtech:gt.meta.dustSmall:9214, oredict.dustSmallStannite.name
gregtech:gt.meta.dustSmall:9215, oredict.dustSmallFluorite.name
gregtech:gt.meta.dustSmall:9216, oredict.dustSmallArsenopyrite.name
gregtech:gt.meta.dustSmall:9217, oredict.dustSmallWolframite.name
gregtech:gt.meta.dustSmall:9218, oredict.dustSmallKimberlite.name
gregtech:gt.meta.dustSmall:9219, oredict.dustSmallPrismarine.name
gregtech:gt.meta.dustSmall:9220, oredict.dustSmallPrismarineDark.name
gregtech:gt.meta.dustSmall:9221, oredict.dustSmallBischofite.name
gregtech:gt.meta.dustSmall:9222, oredict.dustSmallSlate.name
gregtech:gt.meta.dustSmall:9223, oredict.dustSmallBlackstone.name
gregtech:gt.meta.dustSmall:9244, oredict.dustSmallGrayschist.name
gregtech:gt.meta.dustSmall:9245, oredict.dustSmallPinkschist.name
gregtech:gt.meta.dustSmall:9246, oredict.dustSmallColumbite.name
gregtech:gt.meta.dustSmall:9247, oredict.dustSmallColtan.name
gregtech:gt.meta.dustSmall:9248, oredict.dustSmallDeepslate.name
gregtech:gt.meta.dustSmall:9300, oredict.dustSmallOak.name
gregtech:gt.meta.dustSmall:9301, oredict.dustSmallBirch.name
gregtech:gt.meta.dustSmall:9302, oredict.dustSmallSpruce.name
gregtech:gt.meta.dustSmall:9303, oredict.dustSmallJunglewood.name
gregtech:gt.meta.dustSmall:9304, oredict.dustSmallAcacia.name
gregtech:gt.meta.dustSmall:9305, oredict.dustSmallDarkOak.name
gregtech:gt.meta.dustSmall:9306, oredict.dustSmallCrimsonwood.name
gregtech:gt.meta.dustSmall:9307, oredict.dustSmallWarpedwood.name
gregtech:gt.meta.dustSmall:9308, oredict.dustSmallWoodCompressed.name
gregtech:gt.meta.dustSmall:9309, oredict.dustSmallWoodDead.name
gregtech:gt.meta.dustSmall:9310, oredict.dustSmallWoodRotten.name
gregtech:gt.meta.dustSmall:9311, oredict.dustSmallWoodMossy.name
gregtech:gt.meta.dustSmall:9312, oredict.dustSmallWoodFrozen.name
gregtech:gt.meta.dustSmall:9313, oredict.dustSmallMaple.name
gregtech:gt.meta.dustSmall:9314, oredict.dustSmallWillow.name
gregtech:gt.meta.dustSmall:9315, oredict.dustSmallBlueMahoe.name
gregtech:gt.meta.dustSmall:9316, oredict.dustSmallHazel.name
gregtech:gt.meta.dustSmall:9317, oredict.dustSmallCinnamonwood.name
gregtech:gt.meta.dustSmall:9318, oredict.dustSmallCoconutwood.name
gregtech:gt.meta.dustSmall:9319, oredict.dustSmallRainbowood.name
gregtech:gt.meta.dustSmall:9320, oredict.dustSmallTowerwood.name
gregtech:gt.meta.dustSmall:9321, oredict.dustSmallWitchwood.name
gregtech:gt.meta.dustSmall:9322, oredict.dustSmallOgrewood.name
gregtech:gt.meta.dustSmall:9323, oredict.dustSmallWyvernwood.name
gregtech:gt.meta.dustSmall:9324, oredict.dustSmallAspen.name
gregtech:gt.meta.dustSmall:9325, oredict.dustSmallDouglasFir.name
gregtech:gt.meta.dustSmall:9326, oredict.dustSmallSycamore.name
gregtech:gt.meta.dustSmall:9327, oredict.dustSmallWhiteCedar.name
gregtech:gt.meta.dustSmall:9328, oredict.dustSmallWhiteElm.name
gregtech:gt.meta.dustSmall:9329, oredict.dustSmallThorntree.name
gregtech:gt.meta.dustSmall:9330, oredict.dustSmallSilverPine.name
gregtech:gt.meta.dustSmall:9331, oredict.dustSmallAlder.name
gregtech:gt.meta.dustSmall:9332, oredict.dustSmallHawthorn.name
gregtech:gt.meta.dustSmall:9333, oredict.dustSmallRowan.name
gregtech:gt.meta.dustSmall:9334, oredict.dustSmallAutumnwood.name
gregtech:gt.meta.dustSmall:9335, oredict.dustSmallPine.name
gregtech:gt.meta.dustSmall:9336, oredict.dustSmallCypress.name
gregtech:gt.meta.dustSmall:9337, oredict.dustSmallFir.name
gregtech:gt.meta.dustSmall:9338, oredict.dustSmallJapaneseMaple.name
gregtech:gt.meta.dustSmall:9339, oredict.dustSmallRainbowEucalyptus.name
gregtech:gt.meta.dustSmall:9340, oredict.dustSmallRedwood.name
gregtech:gt.meta.dustSmall:9341, oredict.dustSmallSakura.name
gregtech:gt.meta.dustSmall:9342, oredict.dustSmallBalsa.name
gregtech:gt.meta.dustSmall:9343, oredict.dustSmallBaobab.name
gregtech:gt.meta.dustSmall:9344, oredict.dustSmallCherrywood.name
gregtech:gt.meta.dustSmall:9345, oredict.dustSmallChestnutwood.name
gregtech:gt.meta.dustSmall:9346, oredict.dustSmallCitruswood.name
gregtech:gt.meta.dustSmall:9347, oredict.dustSmallCocobolowood.name
gregtech:gt.meta.dustSmall:9348, oredict.dustSmallEbony.name
gregtech:gt.meta.dustSmall:9349, oredict.dustSmallGiganteumwood.name
gregtech:gt.meta.dustSmall:9350, oredict.dustSmallGreenheart.name
gregtech:gt.meta.dustSmall:9351, oredict.dustSmallIpe.name
gregtech:gt.meta.dustSmall:9352, oredict.dustSmallKapok.name
gregtech:gt.meta.dustSmall:9353, oredict.dustSmallLarch.name
gregtech:gt.meta.dustSmall:9354, oredict.dustSmallLimewood.name
gregtech:gt.meta.dustSmall:9355, oredict.dustSmallMahoe.name
gregtech:gt.meta.dustSmall:9356, oredict.dustSmallMahogany.name
gregtech:gt.meta.dustSmall:9357, oredict.dustSmallPadauk.name
gregtech:gt.meta.dustSmall:9358, oredict.dustSmallPalm.name
gregtech:gt.meta.dustSmall:9359, oredict.dustSmallPapayawood.name
gregtech:gt.meta.dustSmall:9360, oredict.dustSmallPlumwood.name
gregtech:gt.meta.dustSmall:9361, oredict.dustSmallPoplar.name
gregtech:gt.meta.dustSmall:9362, oredict.dustSmallSequoia.name
gregtech:gt.meta.dustSmall:9363, oredict.dustSmallTeak.name
gregtech:gt.meta.dustSmall:9364, oredict.dustSmallWalnutwood.name
gregtech:gt.meta.dustSmall:9365, oredict.dustSmallWenge.name
gregtech:gt.meta.dustSmall:9366, oredict.dustSmallZebrawood.name
gregtech:gt.meta.dustSmall:9367, oredict.dustSmallDarkwood.name
gregtech:gt.meta.dustSmall:9368, oredict.dustSmallEtherealwood.name
gregtech:gt.meta.dustSmall:9369, oredict.dustSmallGoldwood.name
gregtech:gt.meta.dustSmall:9370, oredict.dustSmallHellbark.name
gregtech:gt.meta.dustSmall:9371, oredict.dustSmallJacaranda.name
gregtech:gt.meta.dustSmall:9372, oredict.dustSmallMangrove.name
gregtech:gt.meta.dustSmall:9373, oredict.dustSmallSacredOak.name
gregtech:gt.meta.dustSmall:9374, oredict.dustSmallMagicwood.name
gregtech:gt.meta.dustSmall:9375, oredict.dustSmallApplewood.name
gregtech:gt.meta.dustSmall:9376, oredict.dustSmallAshwood.name
gregtech:gt.meta.dustSmall:9377, oredict.dustSmallBeech.name
gregtech:gt.meta.dustSmall:9378, oredict.dustSmallBoxwood.name
gregtech:gt.meta.dustSmall:9379, oredict.dustSmallBrazilwood.name
gregtech:gt.meta.dustSmall:9380, oredict.dustSmallButternutwood.name
gregtech:gt.meta.dustSmall:9381, oredict.dustSmallCedar.name
gregtech:gt.meta.dustSmall:9382, oredict.dustSmallElderwood.name
gregtech:gt.meta.dustSmall:9383, oredict.dustSmallElm.name
gregtech:gt.meta.dustSmall:9384, oredict.dustSmallEucalyptus.name
gregtech:gt.meta.dustSmall:9385, oredict.dustSmallFigwood.name
gregtech:gt.meta.dustSmall:9386, oredict.dustSmallGingko.name
gregtech:gt.meta.dustSmall:9387, oredict.dustSmallHemlock.name
gregtech:gt.meta.dustSmall:9388, oredict.dustSmallHickory.name
gregtech:gt.meta.dustSmall:9389, oredict.dustSmallHolly.name
gregtech:gt.meta.dustSmall:9390, oredict.dustSmallHornbeam.name
gregtech:gt.meta.dustSmall:9391, oredict.dustSmallIroko.name
gregtech:gt.meta.dustSmall:9392, oredict.dustSmallLocust.name
gregtech:gt.meta.dustSmall:9393, oredict.dustSmallLogwood.name
gregtech:gt.meta.dustSmall:9394, oredict.dustSmallMaclura.name
gregtech:gt.meta.dustSmall:9395, oredict.dustSmallOlivewood.name
gregtech:gt.meta.dustSmall:9396, oredict.dustSmallPearwood.name
gregtech:gt.meta.dustSmall:9397, oredict.dustSmallPinkIvory.name
gregtech:gt.meta.dustSmall:9398, oredict.dustSmallPurpleheart.name
gregtech:gt.meta.dustSmall:9399, oredict.dustSmallRosewood.name
gregtech:gt.meta.dustSmall:9400, oredict.dustSmallSweetgum.name
gregtech:gt.meta.dustSmall:9401, oredict.dustSmallSyzgium.name
gregtech:gt.meta.dustSmall:9402, oredict.dustSmallWhitebeam.name
gregtech:gt.meta.dustSmall:9403, oredict.dustSmallYew.name
gregtech:gt.meta.dustSmall:9404, oredict.dustSmallWoodScorched.name
gregtech:gt.meta.dustSmall:9405, oredict.dustSmallWoodVarnished.name
gregtech:gt.meta.dustSmall:9406, oredict.dustSmallWoodTainted.name
gregtech:gt.meta.dustSmall:9407, oredict.dustSmallWoodBleached.name
gregtech:gt.meta.dustSmall:9408, oredict.dustSmallFoxfirewood.name
gregtech:gt.meta.dustSmall:9409, oredict.dustSmallBlueSpruce.name
gregtech:gt.meta.dustSmall:9700, oredict.dustSmallMeatRaw.name
gregtech:gt.meta.dustSmall:9701, oredict.dustSmallMeatCooked.name
gregtech:gt.meta.dustSmall:9702, oredict.dustSmallWheat.name
gregtech:gt.meta.dustSmall:9703, oredict.dustSmallSugar.name
gregtech:gt.meta.dustSmall:9704, oredict.dustSmallBarley.name
gregtech:gt.meta.dustSmall:9705, oredict.dustSmallRye.name
gregtech:gt.meta.dustSmall:9706, oredict.dustSmallRice.name
gregtech:gt.meta.dustSmall:9707, oredict.dustSmallOat.name
gregtech:gt.meta.dustSmall:9708, oredict.dustSmallCorn.name
gregtech:gt.meta.dustSmall:9709, oredict.dustSmallPotato.name
gregtech:gt.meta.dustSmall:9710, oredict.dustSmallMeatRotten.name
gregtech:gt.meta.dustSmall:9711, oredict.dustSmallFishCooked.name
gregtech:gt.meta.dustSmall:9712, oredict.dustSmallFishRaw.name
gregtech:gt.meta.dustSmall:9713, oredict.dustSmallFishRotten.name
gregtech:gt.meta.dustSmall:9714, oredict.dustSmallAlmond.name
gregtech:gt.meta.dustSmall:9715, oredict.dustSmallMarshmallow.name
gregtech:gt.meta.dustSmall:9716, oredict.dustSmallPEZ.name
gregtech:gt.meta.dustSmall:9717, oredict.dustSmallLicorice.name
gregtech:gt.meta.dustSmall:9718, oredict.dustSmallNougat.name
gregtech:gt.meta.dustSmall:9719, oredict.dustSmallAbyssalOat.name
gregtech:gt.meta.dustSmall:9778, oredict.dustSmallTofu.name
gregtech:gt.meta.dustSmall:9779, oredict.dustSmallSoylentGreen.name
gregtech:gt.meta.dustSmall:9780, oredict.dustSmallCheese.name
gregtech:gt.meta.dustSmall:9781, oredict.dustSmallChili.name
gregtech:gt.meta.dustSmall:9782, oredict.dustSmallCocoa.name
gregtech:gt.meta.dustSmall:9783, oredict.dustSmallChocolate.name
gregtech:gt.meta.dustSmall:9784, oredict.dustSmallCoffee.name
gregtech:gt.meta.dustSmall:9785, oredict.dustSmallCinnamon.name
gregtech:gt.meta.dustSmall:9786, oredict.dustSmallNutmeg.name
gregtech:gt.meta.dustSmall:9787, oredict.dustSmallVanilla.name
gregtech:gt.meta.dustSmall:9788, oredict.dustSmallPepperBlack.name
gregtech:gt.meta.dustSmall:9789, oredict.dustSmallCurry.name
gregtech:gt.meta.dustSmall:9790, oredict.dustSmallMilk.name
gregtech:gt.meta.dustSmall:9791, oredict.dustSmallHoney.name
gregtech:gt.meta.dustSmall:9792, oredict.dustSmallTea.name
gregtech:gt.meta.dustSmall:9793, oredict.dustSmallHoneydew.name
gregtech:gt.meta.dustSmall:9794, oredict.dustSmallMint.name
gregtech:gt.meta.dustSmall:9795, oredict.dustSmallPeanut.name
gregtech:gt.meta.dustSmall:9796, oredict.dustSmallHazelnut.name
gregtech:gt.meta.dustSmall:9797, oredict.dustSmallPistachio.name
gregtech:gt.meta.dustSmall:9801, oredict.dustSmallSnow.name
gregtech:gt.meta.dustSmall:9802, oredict.dustSmallIce.name
gregtech:gt.meta.dustSmall:9822, oredict.dustSmallSodiumPersulfate.name
gregtech:gt.meta.dustSmall:9823, oredict.dustSmallSodiumSulfide.name
gregtech:gt.meta.dustSmall:9833, oredict.dustSmallMethaneIce.name
gregtech:gt.meta.dustSmall:9851, oredict.dustSmallOilSand.name
gregtech:gt.meta.dustSmall:9852, oredict.dustSmallCrudeOil.name
gregtech:gt.meta.dustSmall:9853, oredict.dustSmallOilShale.name
gregtech:gt.meta.dustSmall:9883, oredict.dustSmallConstructionFoam.name
gregtech:gt.meta.dustTiny:30, oredict.dustTinyLithium.name
gregtech:gt.meta.dustTiny:31, oredict.dustTinyLithium6.name
gregtech:gt.meta.dustTiny:40, oredict.dustTinyBeryllium.name
gregtech:gt.meta.dustTiny:41, oredict.dustTinyBeryllium7.name
gregtech:gt.meta.dustTiny:42, oredict.dustTinyBeryllium8.name
gregtech:gt.meta.dustTiny:50, oredict.dustTinyBoron.name
gregtech:gt.meta.dustTiny:51, oredict.dustTinyBoron11.name
gregtech:gt.meta.dustTiny:60, oredict.dustTinyCarbon.name
gregtech:gt.meta.dustTiny:61, oredict.dustTinyCarbon13.name
gregtech:gt.meta.dustTiny:62, oredict.dustTinyCarbon14.name
gregtech:gt.meta.dustTiny:110, oredict.dustTinySodium.name
gregtech:gt.meta.dustTiny:120, oredict.dustTinyMagnesium.name
gregtech:gt.meta.dustTiny:130, oredict.dustTinyAluminium.name
gregtech:gt.meta.dustTiny:140, oredict.dustTinySilicon.name
gregtech:gt.meta.dustTiny:150, oredict.dustTinyPhosphor.name
gregtech:gt.meta.dustTiny:160, oredict.dustTinySulfur.name
gregtech:gt.meta.dustTiny:190, oredict.dustTinyPotassium.name
gregtech:gt.meta.dustTiny:200, oredict.dustTinyCalcium.name
gregtech:gt.meta.dustTiny:220, oredict.dustTinyTitanium.name
gregtech:gt.meta.dustTiny:230, oredict.dustTinyVanadium.name
gregtech:gt.meta.dustTiny:240, oredict.dustTinyChromium.name
gregtech:gt.meta.dustTiny:250, oredict.dustTinyManganese.name
gregtech:gt.meta.dustTiny:260, oredict.dustTinyIron.name
gregtech:gt.meta.dustTiny:270, oredict.dustTinyCobalt.name
gregtech:gt.meta.dustTiny:278, oredict.dustTinyCobalt60.name
gregtech:gt.meta.dustTiny:280, oredict.dustTinyNickel.name
gregtech:gt.meta.dustTiny:290, oredict.dustTinyCopper.name
gregtech:gt.meta.dustTiny:300, oredict.dustTinyZinc.name
gregtech:gt.meta.dustTiny:310, oredict.dustTinyGallium.name
gregtech:gt.meta.dustTiny:320, oredict.dustTinyGermanium.name
gregtech:gt.meta.dustTiny:330, oredict.dustTinyArsenic.name
gregtech:gt.meta.dustTiny:340, oredict.dustTinySelenium.name
gregtech:gt.meta.dustTiny:370, oredict.dustTinyRubidium.name
gregtech:gt.meta.dustTiny:380, oredict.dustTinyStrontium.name
gregtech:gt.meta.dustTiny:390, oredict.dustTinyYttrium.name
gregtech:gt.meta.dustTiny:400, oredict.dustTinyZirconium.name
gregtech:gt.meta.dustTiny:410, oredict.dustTinyNiobium.name
gregtech:gt.meta.dustTiny:420, oredict.dustTinyMolybdenum.name
gregtech:gt.meta.dustTiny:430, oredict.dustTinyTechnetium.name
gregtech:gt.meta.dustTiny:440, oredict.dustTinyRuthenium.name
gregtech:gt.meta.dustTiny:450, oredict.dustTinyRhodium.name
gregtech:gt.meta.dustTiny:460, oredict.dustTinyPalladium.name
gregtech:gt.meta.dustTiny:470, oredict.dustTinySilver.name
gregtech:gt.meta.dustTiny:480, oredict.dustTinyCadmium.name
gregtech:gt.meta.dustTiny:490, oredict.dustTinyIndium.name
gregtech:gt.meta.dustTiny:500, oredict.dustTinyTin.name
gregtech:gt.meta.dustTiny:510, oredict.dustTinyAntimony.name
gregtech:gt.meta.dustTiny:530, oredict.dustTinyIodine.name
gregtech:gt.meta.dustTiny:550, oredict.dustTinyCaesium.name
gregtech:gt.meta.dustTiny:560, oredict.dustTinyBarium.name
gregtech:gt.meta.dustTiny:570, oredict.dustTinyLanthanium.name
gregtech:gt.meta.dustTiny:580, oredict.dustTinyCerium.name
gregtech:gt.meta.dustTiny:600, oredict.dustTinyNeodymium.name
gregtech:gt.meta.dustTiny:700, oredict.dustTinyYtterbium.name
gregtech:gt.meta.dustTiny:720, oredict.dustTinyHafnium.name
gregtech:gt.meta.dustTiny:730, oredict.dustTinyTantalum.name
gregtech:gt.meta.dustTiny:740, oredict.dustTinyTungsten.name
gregtech:gt.meta.dustTiny:750, oredict.dustTinyRhenium.name
gregtech:gt.meta.dustTiny:760, oredict.dustTinyOsmiumElemental.name
gregtech:gt.meta.dustTiny:770, oredict.dustTinyIridium.name
gregtech:gt.meta.dustTiny:780, oredict.dustTinyPlatinum.name
gregtech:gt.meta.dustTiny:790, oredict.dustTinyGold.name
gregtech:gt.meta.dustTiny:791, oredict.dustTinyGold198.name
gregtech:gt.meta.dustTiny:800, oredict.dustTinyMercury.name
gregtech:gt.meta.dustTiny:820, oredict.dustTinyLead.name
gregtech:gt.meta.dustTiny:830, oredict.dustTinyBismuth.name
gregtech:gt.meta.dustTiny:850, oredict.dustTinyAstatine.name
gregtech:gt.meta.dustTiny:880, oredict.dustTinyRadium.name
gregtech:gt.meta.dustTiny:890, oredict.dustTinyActinium.name
gregtech:gt.meta.dustTiny:900, oredict.dustTinyThorium.name
gregtech:gt.meta.dustTiny:920, oredict.dustTinyUranium.name
gregtech:gt.meta.dustTiny:921, oredict.dustTinyUranium235.name
gregtech:gt.meta.dustTiny:922, oredict.dustTinyUranium233.name
gregtech:gt.meta.dustTiny:930, oredict.dustTinyNeptunium.name
gregtech:gt.meta.dustTiny:940, oredict.dustTinyPlutonium.name
gregtech:gt.meta.dustTiny:943, oredict.dustTinyPlutonium241.name
gregtech:gt.meta.dustTiny:945, oredict.dustTinyPlutonium243.name
gregtech:gt.meta.dustTiny:947, oredict.dustTinyPlutonium239.name
gregtech:gt.meta.dustTiny:950, oredict.dustTinyAmericium.name
gregtech:gt.meta.dustTiny:951, oredict.dustTinyAmericium241.name
gregtech:gt.meta.dustTiny:952, oredict.dustTinyAmericium242.name
gregtech:gt.meta.dustTiny:1170, oredict.dustTinyFarnsium.name
gregtech:gt.meta.dustTiny:1250, oredict.dustTinyTritaniumElemental.name
gregtech:gt.meta.dustTiny:1260, oredict.dustTinyTrinium.name
gregtech:gt.meta.dustTiny:1450, oredict.dustTinyDuraniumElemental.name
gregtech:gt.meta.dustTiny:1520, oredict.dustTinyVibranium.name
gregtech:gt.meta.dustTiny:1740, oredict.dustTinyNaquadah.name
gregtech:gt.meta.dustTiny:1741, oredict.dustTinyNaquadahEnriched.name
gregtech:gt.meta.dustTiny:1742, oredict.dustTinyNaquadria.name
gregtech:gt.meta.dustTiny:2210, oredict.dustTinyAtlarus.name
gregtech:gt.meta.dustTiny:2220, oredict.dustTinyAdamantium.name
gregtech:gt.meta.dustTiny:8000, oredict.dustTinySiliconDioxide.name
gregtech:gt.meta.dustTiny:8001, oredict.dustTinyGlass.name
gregtech:gt.meta.dustTiny:8002, oredict.dustTinyFlint.name
gregtech:gt.meta.dustTiny:8003, oredict.dustTinyCarborundum.name
gregtech:gt.meta.dustTiny:8004, oredict.dustTinyLithiumOxide.name
gregtech:gt.meta.dustTiny:8005, oredict.dustTinyFerrite.name
gregtech:gt.meta.dustTiny:8006, oredict.dustTinyDatolite.name
gregtech:gt.meta.dustTiny:8007, oredict.dustTinyHydrogenBorate.name
gregtech:gt.meta.dustTiny:8008, oredict.dustTinyAlumina.name
gregtech:gt.meta.dustTiny:8009, oredict.dustTinyCryolite.name
gregtech:gt.meta.dustTiny:8010, oredict.dustTinyAluminiumFluoride.name
gregtech:gt.meta.dustTiny:8012, oredict.dustTinySodiumAluminate.name
gregtech:gt.meta.dustTiny:8013, oredict.dustTinySodiumCarbonate.name
gregtech:gt.meta.dustTiny:8014, oredict.dustTinyAluminiumHydroxide.name
gregtech:gt.meta.dustTiny:8015, oredict.dustTinyPotassiumHydroxide.name
gregtech:gt.meta.dustTiny:8016, oredict.dustTinyMagnesiumCarbonate.name
gregtech:gt.meta.dustTiny:8017, oredict.dustTinyFerricChloride.name
gregtech:gt.meta.dustTiny:8018, oredict.dustTinyMagnesiumChloride.name
gregtech:gt.meta.dustTiny:8019, oredict.dustTinySodiumNitrate.name
gregtech:gt.meta.dustTiny:8020, oredict.dustTinyPotassiumCarbonate.name
gregtech:gt.meta.dustTiny:8021, oredict.dustTinyPotassiumSulfite.name
